,A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,A1 NumberofShells,A2 NumberofShells,B NumberofShells,X1 NumberofShells,X2 NumberofShells,X3 NumberofShells,X4 NumberofShells,A1 SpecificHeat,A2 SpecificHeat,B SpecificHeat,X1 SpecificHeat,X2 SpecificHeat,X3 SpecificHeat,X4 SpecificHeat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,A1 AtomicRadius,A2 AtomicRadius,B AtomicRadius,X1 AtomicRadius,X2 AtomicRadius,X3 AtomicRadius,X4 AtomicRadius,A1 FirstIonization,A2 FirstIonization,B FirstIonization,X1 FirstIonization,X2 FirstIonization,X3 FirstIonization,X4 FirstIonization,A1 AtomicMass,A2 AtomicMass,B AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,A1 MeltingPoint,A2 MeltingPoint,B MeltingPoint,X1 MeltingPoint,X2 MeltingPoint,X3 MeltingPoint,X4 MeltingPoint,Efa (eV/atom)
A1 FirstIonization,-0.9168162644663178,-0.6525882769713915,0.06744615191496832,-0.1926513130655986,-0.19428614906612038,-0.22214072100951485,-0.08033326955301903,-0.8692514479280392,-0.6102608415915417,0.06789041975047545,-0.19103277180316613,-0.19213733355450066,-0.22643186493092693,-0.08392372724952242,-0.9724007437966444,-0.7188833116596803,0.04849802410787935,-0.19100461597642934,-0.19408641415238323,-0.20681550288265235,-0.07355127570098188,0.8806019814722196,0.6778238784563916,-0.0779549433398875,0.16264190642094223,0.1678142683427669,0.17326721916804375,0.08385129192195688,-0.8359747838078994,-0.5811957003359043,0.019659233935568683,-0.1972474153812641,-0.19724996403191328,-0.22581500828118173,-0.07108031574080015,-0.9925352832630594,-0.7485907540136922,-0.052525059307696895,-0.1774740521843187,-0.18249661574956452,-0.17532298237655683,-0.06518003440944947,1.0,0.7659413084042612,0.008312476950044551,0.1722979813173247,0.1779786804362341,0.15831215024861373,0.05303060643874755,-0.8915044202705403,-0.6291486679772252,0.0673061855372035,-0.19163357289573063,-0.19299343697069704,-0.22462044486196153,-0.08267463141376685,0.9342145687699795,0.7179435871326981,-0.06999681404987876,-0.1876817477313755,-0.19099454188960405,-0.2051514073871951,-0.07735736097703025,0.36953841050999353
A2 FirstIonization,-0.7180538230586225,-0.9093091242408534,-0.014067176751914882,-0.14734492841632102,-0.14844546171687134,-0.25275194643963533,-0.018953734880373888,-0.6877407577876121,-0.8650736912728688,-0.013939909221176624,-0.14213454136869766,-0.14287427327662344,-0.25377449520937917,-0.022649388145377182,-0.7474638634135014,-0.9693074460772244,-0.014529352276073378,-0.15754821485511059,-0.15964970050665708,-0.24585204169740676,-0.013854180797846801,0.6470168936241399,0.8740185152703669,0.006090676031335824,0.15640416718537245,0.1599687359312399,0.22401929147694277,0.036510080500112146,-0.6513130252663497,-0.8329723290566609,-0.012451276432112707,-0.13778214310423942,-0.1377838327152477,-0.24585617067039886,-0.007476261981203971,-0.7685655941746654,-0.9919768684133683,-0.0069814690515738525,-0.16434547484142764,-0.16781677100665743,-0.22453373799929127,-0.012329181359616347,0.7659413084042612,1.0,0.004840398781381132,0.16638927484062843,0.17033030724854634,0.21022649756506523,0.003200497996612667,-0.7023026734172074,-0.8852889930369382,-0.014018877659396724,-0.14452769173202226,-0.14544065771469727,-0.25356308392153176,-0.021400308933511695,0.6966416209402457,0.9348481380527154,0.01073538540637189,-0.1572383706734001,-0.1595006521622956,-0.2456627459405812,-0.018930956406591083,0.4297911491627048
B FirstIonization,-0.006639455558121436,-0.004383821777060601,-0.1362305507835211,-0.0094832106497791,-0.009702663477115365,-0.011761990824390703,-0.008050527132053011,-0.005932179766712778,-0.0041861112451895815,-0.1511831107812743,-0.00884166225947379,-0.00898954641498046,-0.01144346419240851,-0.008148839686449893,-0.007777525166427568,-0.0047635177120811415,-0.3108320946459208,-0.010855896249870895,-0.0112750541015973,-0.012322822704061582,-0.007607659472184524,0.008362112962909764,0.004744400926813293,6.969646703814926e-05,0.01121552790065795,0.011948239485255516,0.012071317370218972,0.006179299139363166,-0.006012911089657874,-0.003832276565918512,0.33362118510590466,-0.0085081327288453,-0.00850846920082471,-0.010848491143959577,-0.008281891466372086,-0.007853249624039783,-0.004713006478030608,-0.8359529075784452,-0.012173703381432331,-0.012876005358503766,-0.012411456844868067,-0.006491542921966622,0.008312476950044551,0.004840398781381132,1.0,0.012812570628265517,0.013614864998703286,0.01226201202410333,0.00586793694335542,-0.006243874033616706,-0.004261278686845554,-0.14542574302748387,-0.009130264501435306,-0.009312586207056078,-0.011598723319804624,-0.008104270481689916,0.008449254531982265,0.004812535509956597,-0.10167834167079885,-0.010816021387860957,-0.01126874891002675,-0.012340840883153986,-0.007507969224149297,-0.1312983905287121
X1 FirstIonization,-0.1128755208688899,-0.11593499323733587,-0.007368081454494703,-0.8901125464404955,-0.8889961287063424,-0.5702170322785625,-0.5202584588337069,-0.09219329112994125,-0.10900547065873412,-0.006666898838264341,-0.8617751168736246,-0.8609930599088581,-0.5644603582934202,-0.4910866984168958,-0.15181016644757506,-0.13266283387568367,-0.01462410936150215,-0.9492832191074896,-0.9472336215881743,-0.5738616402644072,-0.5982065733579646,0.19271969348807053,0.10468089638428524,-0.007941603948632603,0.9713819445630271,0.9669237586804149,0.5400192374635044,0.7034385433806931,-0.09242977448342889,-0.058453210440533386,-0.01582239441585943,-0.8171780019264815,-0.817176235258997,-0.5424391061936141,-0.4236258763990275,-0.15396560338536702,-0.1634051355981471,-0.026366226483738923,-0.9941511487123295,-0.9904178352819837,-0.5490320043031882,-0.6961781708839712,0.1722979813173247,0.16638927484062843,0.012812570628265517,1.0,0.9955697704176741,0.5281952064663,0.7197812365745718,-0.1008087996382704,-0.11136242766512539,-0.007069903412411243,-0.8752734236102669,-0.8743253797849643,-0.5676008991672853,-0.5053275340406352,0.18606010136405743,0.11848194151755773,0.006864445592096072,-0.9531958972408667,-0.9509218630081411,-0.5737808063079505,-0.6122730878300373,0.4585571251985051
X2 FirstIonization,-0.11426268177053271,-0.1157459809911451,-0.01807591111731061,-0.8875229922210988,-0.8888461929397603,-0.5759672546348332,-0.5295621856099435,-0.09248946883124898,-0.10797748474448425,-0.017561598509971178,-0.8594671069048588,-0.860335979806744,-0.5698812430238039,-0.5004391600011246,-0.1553046643040711,-0.13432055686447492,-0.0236754967524233,-0.9460104839118719,-0.9485901042683087,-0.5799275141121986,-0.6074043500820112,0.19780871975651973,0.10810727936158186,-0.0019174667031415247,0.9674509217650005,0.9711864914950736,0.5438074421993284,0.7128561992917348,-0.09207738301970715,-0.05660462607257501,-0.024058214353758628,-0.815210449198546,-0.815212434939999,-0.5489299640551951,-0.4322295336443421,-0.15877939715635983,-0.16646855371214025,-0.027251736437847715,-0.9900557002013042,-0.9940816061948482,-0.554704945268378,-0.704986579430846,0.1779786804362341,0.17033030724854634,0.013614864998703286,0.9955697704176741,1.0,0.5341604261195966,0.7279380255747528,-0.10156927494656551,-0.1106821658749287,-0.0179059340669211,-0.8728347101430377,-0.8739183322009133,-0.5731428343846986,-0.5146772758898058,0.19110564311978628,0.12179711426190612,0.01203795215672206,-0.9498726476399784,-0.9526082321714222,-0.5794360387377686,-0.6216368943855564,0.46244530728230443
X3 FirstIonization,-0.15282992165098566,-0.20608687895710454,-0.048192009104258166,-0.41533127668964803,-0.41695176337527345,-0.8618054069299345,-0.6979528045747461,-0.15210572072882542,-0.21234014915339253,-0.04771085296926603,-0.39267230401339565,-0.39374753001876023,-0.8256327552145005,-0.6794522687523381,-0.15045297630750595,-0.19037087439229394,-0.046948339487163676,-0.4640437660002928,-0.46720519367962127,-0.9383962830763338,-0.7343866274494809,0.10520379200744143,0.07078925836882535,0.030656988448168065,0.4810993065873506,0.48631026396090254,0.9773862532252553,0.7162372677494397,-0.12076431322944886,-0.13768507673897942,-0.03471826477722184,-0.3739412492848695,-0.37394370128209503,-0.7562403848262041,-0.655679052242178,-0.16489582045251527,-0.22965728081575304,-0.00865141637201033,-0.5095750071769699,-0.514817706292733,-0.9943144823328267,-0.7496008983346782,0.15831215024861373,0.21022649756506523,0.01226201202410333,0.5281952064663,0.5341604261195966,1.0,0.7455543715834758,-0.15243184541910912,-0.2094402113993587,-0.04788053321632179,-0.4030349799832399,-0.40436965684137005,-0.8431993047564457,-0.6880949611478212,0.12145930187169893,0.11177373189013193,0.04406842404090042,-0.4641528110446223,-0.4675417733387681,-0.9459135957067512,-0.7341463732359688,0.29943927075812093
X4 FirstIonization,-0.005590985083612105,0.022299626517472065,-0.08093613838748946,-0.619252152230611,-0.621541221358452,-0.6474297405375391,-0.8641319811401185,-0.0002899000877885926,0.009137621931707774,-0.08126250994608179,-0.5948902546647237,-0.5964161837010834,-0.6212982687780788,-0.8338458382212506,-0.01822955992973202,0.0433907916187842,-0.06870988841133975,-0.6689535513557713,-0.6733683323448014,-0.7028838151551275,-0.9331125527933616,-0.00017780645495083723,-0.16379088702230535,0.0637446285391025,0.6748975460823603,0.682091860075973,0.7328576457341266,0.9640584022138695,0.03971572293467738,0.10943376480309251,-0.04789087121766119,-0.5720738381057368,-0.5720773311595875,-0.5681439752641168,-0.7823506233366321,-0.05197132287895795,-0.023757351799121414,0.01387799711759859,-0.7073911242725807,-0.7146082779130782,-0.7428913158595954,-0.9921240225855733,0.05303060643874755,0.003200497996612667,0.00586793694335542,0.7197812365745718,0.7279380255747528,0.7455543715834758,1.0,-0.002256676540266765,0.01540007875188936,-0.08099234400129843,-0.6061223460951318,-0.6080124719657695,-0.6340623635469217,-0.8482469933685592,0.00952438182314821,-0.1247648487372928,0.06658887645107515,-0.6687029906309976,-0.6734329784508911,-0.7089459284871632,-0.9390742933685678,0.23835636349376024
A1 AtomicMass,0.9978125992573487,0.7550339636964274,-0.015420000424660912,0.1255682298804917,0.12583704535527912,0.23524845640994313,0.05231471985291282,0.9986686897833637,0.7475919558483742,-0.015550436029168365,0.12460869621090404,0.12478963611366378,0.2398443815137912,0.05634665490946521,0.9586785391129934,0.7444257810170813,-0.008216966984235734,0.12105310672509029,0.12154078960453649,0.21424480601687326,0.03832012596072855,-0.7645568278912184,-0.6004897824954201,0.02644887103382947,-0.08032942383883282,-0.08093432579865194,-0.14754106286279423,-0.0034648577971642678,0.9651421668198531,0.7277175099024871,0.002526446223354472,0.14113191001087513,0.14113237417364352,0.25734433880051655,0.06786772921851725,0.9266474747459801,0.7248859752490243,0.025994119417473142,0.10348316864140944,0.10417597870754439,0.16903222421384234,0.012200913725447992,-0.8915044202705403,-0.7023026734172074,-0.006243874033616706,-0.1008087996382704,-0.10156927494656551,-0.15243184541910912,-0.002256676540266765,1.0,0.7517626116265873,-0.015303290083730194,0.12468040602755502,0.1249030320467866,0.23749374390942696,0.054343954786281894,-0.8300461044759256,-0.6553340338885246,0.021472438975586018,0.11520651547182321,0.11571027854339279,0.2071448186564138,0.03463066581909398,-0.38458966820027285
A2 AtomicMass,0.7417318580442941,0.9982140617057824,0.08548750158688789,0.12786934050424814,0.12773304185355833,0.2981286549625313,0.04786670233134133,0.7565821286657963,0.9989602706426969,0.08578424980048213,0.1266264711346039,0.1265330432302974,0.30269610938188746,0.05391913478656571,0.6832888935035498,0.9617220476917867,0.07131732942585772,0.12593631633042954,0.12566133369402338,0.2769628806491677,0.029428070426989184,-0.47624366654467043,-0.7402379487273641,-0.07217268504002051,-0.09887416718413651,-0.09817238786509935,-0.2112515479619677,0.005201022529304175,0.7083909393670742,0.9718229024406223,0.04666763623381653,0.1354983439799618,0.13549816774178458,0.31464869189286443,0.06425823233765406,0.673408528218966,0.9268357839874464,-0.02200994110540871,0.11418985149875964,0.113623413734255,0.22948022463057224,-0.001721847500561775,-0.6291486679772252,-0.8852889930369382,-0.004261278686845554,-0.11136242766512539,-0.1106821658749287,-0.2094402113993587,0.01540007875188936,0.7517626116265873,1.0,0.0854582346977063,0.12699275390012696,0.12687804726702462,0.300497240288856,0.05106844720053356,-0.5423752415870662,-0.8177008165959615,-0.0742961469950657,0.12230601045583855,0.12198999110027403,0.27083802140939967,0.026367813383108653,-0.3940954941645659
B AtomicMass,-0.026590373180482883,0.07559143949492594,0.9994645914505718,-0.015969009743319204,-0.013016993382670991,0.05992476695111438,0.10819518281640021,-0.006708748476597194,0.09189684670211987,0.999830472360802,-0.01968011290734802,-0.01768619138264378,0.05850096208453754,0.10880468771357436,-0.0635796266032297,0.03575211117443321,0.9537900974420785,-0.008345564832128968,-0.002721653387718342,0.05816187066175129,0.10306255472326172,0.13798701871204208,0.061932153178288374,-0.7847734752579242,0.010884089471287594,0.0009316189080616457,-0.0287983120750718,-0.07841831167508909,-0.04541323245278166,0.07401729368175079,0.6343197970938446,-0.015044110435199248,-0.01503957114805899,0.0717300710772161,0.11382625077699221,-0.04512585136276013,0.03983999177054931,0.20557683002317004,-0.00013082631720488826,0.009332141489221556,0.04759847006218462,0.08779613187105602,0.0673061855372035,-0.014018877659396724,-0.14542574302748387,-0.007069903412411243,-0.0179059340669211,-0.04788053321632179,-0.08099234400129843,-0.015303290083730194,0.0854582346977063,1.0,-0.018169823680981464,-0.01571414254670972,0.05883794088941084,0.10843959923996889,0.11935560522460917,0.034069078226658764,-0.6425995755629524,-0.010043717829169735,-0.0039617046562711545,0.053489164087863805,0.10061500145415242,-0.04097500205956934
X1 AtomicMass,0.13778904227784824,0.1307912261980284,-0.018375062320144474,0.9994260745866869,0.9991473431550145,0.6210217592338684,0.5630831367055901,0.11468031026441661,0.12504953087903845,-0.018502001064117243,0.9996217274791063,0.9994329017247794,0.6385284181377192,0.5506957816110467,0.17819387256738603,0.14361116831347176,-0.008690167956806716,0.9828098536807489,0.9821498219520726,0.5642056075784623,0.5929843750722699,-0.22597145618235734,-0.15047664534079375,0.03552457027815521,-0.9060356060420718,-0.9036588616255115,-0.45424038862355876,-0.6222822043118601,0.13168730869280845,0.11213734754164585,0.006255181858790258,0.9868541485271822,0.9868538189601365,0.6429369935348952,0.5075872937058329,0.17179206167913955,0.13925670130367696,0.037145076413203096,0.9195627276149463,0.9177393473502903,0.4581387885827158,0.6157848584897991,-0.19163357289573063,-0.14452769173202226,-0.009130264501435306,-0.8752734236102669,-0.8728347101430377,-0.4030349799832399,-0.6061223460951318,0.12468040602755502,0.12699275390012696,-0.018169823680981464,1.0,0.9997669192610723,0.6309180417850281,0.5571187124711484,-0.21820905400669563,-0.14885034872869812,0.028710207396154843,0.9798969482762075,0.979106180870946,0.5583477802472909,0.600698896685108,-0.3175582517264381
X2 AtomicMass,0.1381589867147453,0.13078916071965987,-0.0159492698480242,0.9991439444194063,0.9994249591464697,0.6225168361554296,0.5653729026944304,0.11479315993171818,0.12485512387672065,-0.01603287985621923,0.99943074527461,0.9996207334574908,0.6399733782223248,0.5530097629049107,0.17905653517898182,0.14403131455490562,-0.006639646625989076,0.982297062449949,0.9826989448298039,0.5657047622972723,0.5952113476237976,-0.22721590532498676,-0.1513359853491073,0.034177324997455204,-0.9052637391615536,-0.9047659863300118,-0.4551236461360575,-0.6244949279091231,0.13167073556934158,0.11178728090395738,0.008134764000695372,0.9867681704576842,0.9867687020028069,0.6446526876320596,0.5097433565424194,0.17294771650981763,0.13996533170702524,0.037365813094517614,0.9187474037671362,0.918703399824473,0.4594499721060761,0.6178573267420207,-0.19299343697069704,-0.14544065771469727,-0.009312586207056078,-0.8743253797849643,-0.8739183322009133,-0.40436965684137005,-0.6080124719657695,0.1249030320467866,0.12687804726702462,-0.01571414254670972,0.9997669192610723,1.0,0.6323791257078752,0.5594261298166678,-0.21944088496723793,-0.1496694866192255,0.027563899696879095,0.9793656103094998,0.9797239835192163,0.5597462276529223,0.6029596100367846,-0.31838431979407394
X3 AtomicMass,0.23918160795293325,0.2974592840069544,0.058977668036914364,0.6320928753638289,0.6338503445701379,0.9992952169571596,0.7423432367954509,0.2353355645580002,0.30280300217505485,0.05877982934268019,0.6296407585261073,0.6308273384957356,0.9994848531687531,0.7422702948751413,0.23687210050547167,0.2793476788648033,0.05505966336960989,0.62651781270174,0.6297833002010285,0.97690294242817,0.7304248308437852,-0.20087150913875504,-0.2000756160736657,-0.038249121279461416,-0.574127291018775,-0.5791241325034688,-0.8692694305579797,-0.6602893471296319,0.23317116197078946,0.27828654272924214,0.04173715350061801,0.6253313872396578,0.6253341549565247,0.982919906753204,0.7295314110033407,0.22941924038582484,0.26985580078439286,0.00636981906217614,0.5910540499686064,0.5960896212242385,0.8929256669480827,0.675466709562146,-0.22462044486196153,-0.25356308392153176,-0.011598723319804624,-0.5676008991672853,-0.5731428343846986,-0.8431993047564457,-0.6340623635469217,0.23749374390942696,0.300497240288856,0.05883794088941084,0.6309180417850281,0.6323791257078752,1.0,0.7426895766193917,-0.2148525571872522,-0.22392012755246515,-0.04899549739796242,0.6232602469761476,0.6267415145037709,0.9713961818306515,0.7282453743203479,-0.2931360536795148
X4 AtomicMass,0.055546498678165565,0.04261344738683569,0.10823871222661376,0.5601132087058506,0.5628893939642785,0.7459142392338731,0.9994420891767279,0.05305451521798692,0.057927579779655604,0.10881787870051017,0.5552064391746795,0.5570800423846572,0.7387590782893823,0.9996373944504103,0.05765367284434975,0.01258951067360062,0.09200162746793845,0.5566891352710249,0.5619001090047877,0.749681376841859,0.9817867900115804,-0.016821927771955205,0.09205194773322854,-0.08237117560826723,-0.4806471319511652,-0.4890712318602805,-0.70398325385089,-0.8805204626314886,0.020319918410088827,-0.004538225438213864,0.06632625154494032,0.5697822771294797,0.5697866389179921,0.7105606109962005,0.9857494196017309,0.08793756280605204,0.04387616685709448,-0.01508452690191433,0.5202813389514829,0.528609088427754,0.7158505023580136,0.9043546725625217,-0.08267463141376685,-0.021400308933511695,-0.008104270481689916,-0.5053275340406352,-0.5146772758898058,-0.6880949611478212,-0.8482469933685592,0.054343954786281894,0.05106844720053356,0.10843959923996889,0.5571187124711484,0.5594261298166678,0.7426895766193917,1.0,-0.03408912974677649,0.0616499598674936,-0.08511110482463344,0.5480385964245383,0.5536157565048492,0.7494374961727382,0.9778420834641223,-0.13419729744707093
A1 MeltingPoint,-0.8637253466377008,-0.5727402956946399,0.11955207104939833,-0.2175261977049499,-0.21900499619849034,-0.20972273858595386,-0.030507844462890732,-0.8016242505005621,-0.5187093970483319,0.12021292126384395,-0.21848085594402347,-0.2194822200133414,-0.21861417515871187,-0.03583771837845923,-0.9484465316873488,-0.6666291147055663,0.09015294918808364,-0.21231804762193368,-0.21509248547988818,-0.18508618443763486,-0.02371864672919345,0.9910146626816854,0.7472748935948901,-0.12708788264441576,0.19803300857513517,0.20269024096868074,0.1532711731257332,0.060503580426561475,-0.8656976567477578,-0.5498258927424844,0.04391076467684623,-0.21376714329295313,-0.21376943647341626,-0.21521380799429854,-0.011669639686339354,-0.8982830111093956,-0.6554672784109998,-0.07442238548878644,-0.19735500234125225,-0.20184651628129655,-0.14482256425215345,-0.02300654060044162,0.9342145687699795,0.6966416209402457,0.008449254531982265,0.18606010136405743,0.19110564311978628,0.12145930187169893,0.00952438182314821,-0.8300461044759256,-0.5423752415870662,0.11935560522460917,-0.21820905400669563,-0.21944088496723793,-0.2148525571872522,-0.03408912974677649,1.0,0.7467201426519525,-0.11828488246028195,-0.21236322841825328,-0.21535085625066677,-0.1848712620459496,-0.03174327675264533,0.45969258530948043
A2 MeltingPoint,-0.6775685398928754,-0.8493657251812249,0.03407086654979706,-0.14767120290764021,-0.14865358025768527,-0.21782221743791946,0.06827411964779187,-0.6360530815305875,-0.7919104096503085,0.03439612416139168,-0.14956314413588492,-0.15022952448972796,-0.22864199235626828,0.05719933238607534,-0.7296986440706092,-0.9382547119191954,0.024055903336818982,-0.14144013192723656,-0.14327595621032027,-0.18727677298702605,0.08926146521226272,0.730732409871446,0.9886905924844724,-0.039012091357077824,0.1314455735647136,0.13452442257842454,0.14331025109836748,-0.06488218240519211,-0.6713452625071682,-0.8450044159398269,0.010188920632159289,-0.14575558303316866,-0.1457571081153456,-0.23053139177598062,0.07252824375254982,-0.6988500758846481,-0.9000300626885168,-0.02673442055137115,-0.12826727655942977,-0.13122660918450738,-0.13791027719164994,0.1061553025058304,0.7179435871326981,0.9348481380527154,0.004812535509956597,0.11848194151755773,0.12179711426190612,0.11177373189013193,-0.1247648487372928,-0.6553340338885246,-0.8177008165959615,0.034069078226658764,-0.14885034872869812,-0.1496694866192255,-0.22392012755246515,0.0616499598674936,0.7467201426519525,1.0,-0.03370825158094241,-0.14179583756703354,-0.14377352593304285,-0.1856303455971939,0.08261854238559911,0.5068758320098992
B MeltingPoint,0.03212639850089389,-0.06537301330728039,-0.6451073753073611,0.026048972181541813,0.024668772791281674,-0.05000321724220152,-0.08532392157190193,0.013301971095047448,-0.0801527267473479,-0.6398901096815415,0.030679345910431335,0.029749778915841674,-0.04852406691838834,-0.08517196354054236,0.06673729552297569,-0.029506574868756515,-0.5947593690335228,0.015423893627214219,0.012775037932386603,-0.04990382338546247,-0.08223553232914797,-0.1351583329108545,-0.05893297007286932,0.4163236199986416,-0.011158016934578028,-0.006440320960999274,0.03048926736469417,0.059610441195810666,0.04978458147005532,-0.06290187827545758,-0.12908157716880764,0.02874142228471403,0.02873930932382704,-0.05676999179139201,-0.09117050171256699,0.049390047751766704,-0.034019141022385624,-0.018327370761016988,0.002119195647643498,-0.002378665060299897,-0.04363692472082089,-0.07060474920501272,-0.06999681404987876,0.01073538540637189,-0.10167834167079885,0.006864445592096072,0.01203795215672206,0.04406842404090042,0.06658887645107515,0.021472438975586018,-0.0742961469950657,-0.6425995755629524,0.028710207396154843,0.027563899696879095,-0.04899549739796242,-0.08511110482463344,-0.11828488246028195,-0.03370825158094241,1.0,0.016362983433639424,0.01349792749875302,-0.046795159680399,-0.07958746105393373,0.08358941148457048
X1 MeltingPoint,0.128656811162347,0.12677825350644473,-0.010046975566844337,0.9852646709177605,0.9846358790830637,0.6178525972096761,0.5577561767660179,0.10517084170437734,0.11996098909041975,-0.010421311135937989,0.9742587999774691,0.9738227264301361,0.6268708590815045,0.5382008997918156,0.17095848624040644,0.1425228582792234,-0.0007982303680716896,0.9990460024625817,0.9977992705434425,0.5835297201503206,0.6088005867302474,-0.22084760022936645,-0.13786766152644653,0.02662732948057555,-0.9665086109747218,-0.9632326839196522,-0.5048327046206148,-0.6752725891823331,0.1180559345542891,0.09212077933609741,0.009396201124108938,0.9443317672228784,0.9443308340981841,0.6183801463771839,0.48144942609832037,0.16698284436309038,0.1521141343486769,0.034180587367462115,0.9793624958826185,0.976710058837899,0.5077598947863788,0.6650730372175062,-0.1876817477313755,-0.1572383706734001,-0.010816021387860957,-0.9531958972408667,-0.9498726476399784,-0.4641528110446223,-0.6687029906309976,0.11520651547182321,0.12230601045583855,-0.010043717829169735,0.9798969482762075,0.9793656103094998,0.6232602469761476,0.5480385964245383,-0.21236322841825328,-0.14179583756703354,0.016362983433639424,1.0,0.9985834566145112,0.5805780625038031,0.6201541552241925,-0.38318902979401054
X2 MeltingPoint,0.1295227454671499,0.12674125987923823,-0.004038120371366289,0.9843687698761298,0.9851198366851859,0.6214312337528892,0.5632987847378714,0.10540534668438155,0.1194476201727244,-0.004306211469592946,0.9735579838730414,0.9740557163682189,0.630300504487722,0.5437862346854605,0.1730382906104654,0.14353302350148472,0.004282201732950563,0.9976644756400603,0.9990357487633718,0.5871873277084755,0.6142395403302522,-0.22386700802792245,-0.139929515897928,0.023274661469115797,-0.9646178611948558,-0.9659748978346375,-0.5070718907462034,-0.6807702670353516,0.11795748873390248,0.09118593024730336,0.014039938758566356,0.9438465138009967,0.9438477032589299,0.6224426777212068,0.4866160248170589,0.1697928586216757,0.15387362112738168,0.034711184003326755,0.977360565351448,0.9790954642809451,0.5110514481754598,0.6702159758909573,-0.19099454188960405,-0.1595006521622956,-0.01126874891002675,-0.9509218630081411,-0.9526082321714222,-0.4675417733387681,-0.6734329784508911,0.11571027854339279,0.12198999110027403,-0.0039617046562711545,0.979106180870946,0.9797239835192163,0.6267415145037709,0.5536157565048492,-0.21535085625066677,-0.14377352593304285,0.01349792749875302,0.9985834566145112,1.0,0.5839959150253581,0.6256847401256245,-0.38534925440827356
X3 MeltingPoint,0.20887057198342152,0.26789510552963564,0.05372851406541013,0.5641502954422328,0.565838754674035,0.9788255152584759,0.7533191016347607,0.205275515086862,0.2732420433382851,0.053361037136773065,0.5531695267693139,0.554301524041633,0.9634801129807008,0.7454764987380287,0.20823891694859475,0.25145759643498067,0.051400504912471334,0.5817489267170707,0.5849478018637962,0.9989394709656783,0.7620146637128952,-0.17004874426840877,-0.15390326624861417,-0.034196140114205686,-0.561271314002187,-0.5663046938745387,-0.956908473094999,-0.7160701915084311,0.19188963721929017,0.22619554672648454,0.03862492600274601,0.5399896027482328,0.5399922167630367,0.9195845462655537,0.7250056272199139,0.20991669469308022,0.2632000059390738,0.008299214057090939,0.5806828015700762,0.585756893337905,0.9741987564627178,0.7364211175490744,-0.2051514073871951,-0.2456627459405812,-0.012340840883153986,-0.5737808063079505,-0.5794360387377686,-0.9459135957067512,-0.7089459284871632,0.2071448186564138,0.27083802140939967,0.053489164087863805,0.5583477802472909,0.5597462276529223,0.9713961818306515,0.7494374961727382,-0.1848712620459496,-0.1856303455971939,-0.046795159680399,0.5805780625038031,0.5839959150253581,1.0,0.761386402812802,-0.3069952585085282
X4 MeltingPoint,0.03753253176949148,0.018862595600883932,0.10044837438836887,0.6076267377475352,0.6103523213003459,0.7351666005835521,0.9832923735681124,0.032387914975241766,0.0327725284408507,0.1009625579178069,0.5950785440098181,0.5969107954684358,0.7209304759011259,0.9721077786328728,0.046562172874735214,-0.00637355691324578,0.08538044982692636,0.6250958310661653,0.6302590959904698,0.75847434268658,0.998779593548125,-0.017884886095462082,0.11646009035660437,-0.07685168770285845,-0.582278271787145,-0.590668695367615,-0.7437316507085044,-0.9533278465327366,-0.002061953435511797,-0.045719041995197385,0.06122948623584707,0.5930327835530567,0.5930370192742762,0.6797725027534236,0.938680528250658,0.07881446372208813,0.04009864052318982,-0.014469511579827706,0.6176670853244269,0.6259894496299119,0.7521018693697286,0.9735240644179513,-0.07735736097703025,-0.018930956406591083,-0.007507969224149297,-0.6122730878300373,-0.6216368943855564,-0.7341463732359688,-0.9390742933685678,0.03463066581909398,0.026367813383108653,0.10061500145415242,0.600698896685108,0.6029596100367846,0.7282453743203479,0.9778420834641223,-0.03174327675264533,0.08261854238559911,-0.07958746105393373,0.6201541552241925,0.6256847401256245,0.761386402812802,1.0,-0.18473200254814795
Efa (eV/atom),-0.39561737888345516,-0.409568420230206,-0.041833212187751816,-0.3299563530840763,-0.3309660227129278,-0.2966983648670859,-0.13942050895683425,-0.375874849503013,-0.3819973163569807,-0.03974764082729524,-0.3070303919370274,-0.30769212132033813,-0.2897891192057934,-0.12852702634802413,-0.4213593947893259,-0.45411280983141955,-0.018885482676365927,-0.3816867549142328,-0.383703984209714,-0.30743030857949716,-0.17401632632689215,0.4752110815566013,0.5188370549529032,0.04859438665783178,0.41261268924014444,0.4159258967648489,0.2940345684197709,0.2513418886510742,-0.43709783904723376,-0.4314183639911459,-0.061085218155666435,-0.28542512921622215,-0.2854266240800655,-0.2782191230223594,-0.08766683663202489,-0.35155301196018124,-0.4078301670480184,0.08278904497461051,-0.4360088220080312,-0.43940641187834806,-0.30457163114580144,-0.2275086722351473,0.36953841050999353,0.4297911491627048,-0.1312983905287121,0.4585571251985051,0.46244530728230443,0.29943927075812093,0.23835636349376024,-0.38458966820027285,-0.3940954941645659,-0.04097500205956934,-0.3175582517264381,-0.31838431979407394,-0.2931360536795148,-0.13419729744707093,0.45969258530948043,0.5068758320098992,0.08358941148457048,-0.38318902979401054,-0.38534925440827356,-0.3069952585085282,-0.18473200254814795,1.0
